../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;141470;0.056754
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;136849;0.109734
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;136083;0.647246
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;134729;1.38979
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;134659;1.62773
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;133705;1.8529
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;133412;1.86131
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;131787;2.04292
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;129851;2.07906
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;129750;3.2482
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;128210;3.2939
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;127908;3.74524
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;127760;4.3752
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;127739;4.58554
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;127699;7.02115
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;126996;7.04081
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;126618;7.15728
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;126376;7.19388
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;125750;7.78928
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;125563;10.2665
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;124941;10.6947
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;124675;11.4839
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;124605;12.528
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;124488;12.9516
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;124390;13.5721
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;124266;15.323
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;124212;15.4025
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;124129;16.0181
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;124098;16.037
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123938;16.0452
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123937;20.8778
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123931;21.1569
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123743;21.1656
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123712;21.9937
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123632;22.077
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123623;22.2024
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123584;24.7643
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123575;25.3372
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123554;26.5318
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123545;28.2757
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123532;33.8954
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123521;34.0134
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123513;51.5725
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123509;52.2987
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123502;59.9914
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123476;67.1538
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123472;113.051
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123441;132.815
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123422;272.03
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123337;437.03
../instances/ORTEC-VRPTW-ASYM-37bce731-d1-n239-k20.txt;0;123335;603.285
