../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;254232;0.272883
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;246032;0.289986
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;244920;0.895698
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;244534;0.955443
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;244443;1.1369
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;242809;2.13408
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;236728;2.21476
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;234382;2.65725
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;232437;2.95313
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;231535;3.58644
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;231501;4.00088
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;231467;4.45188
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;231358;4.60828
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;230263;4.83706
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;229334;5.88886
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;229146;6.58671
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;229120;7.79555
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;228543;7.91896
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;228369;8.76883
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;226923;8.99112
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;226663;9.28943
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;226313;9.52569
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;225769;9.55771
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;225539;11.1082
../instances/ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt;0;225518;12.3097
