../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;192204;0.053692
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;184244;0.063205
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;182838;0.329062
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;176442;1.18795
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;174640;1.76698
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;173820;1.89703
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;173299;2.726
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;172530;2.86978
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;172393;3.68583
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;172155;4.03204
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;172122;4.05595
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;171525;4.22868
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;171477;4.74229
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;171280;4.81304
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;171274;4.88577
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;171140;5.0521
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;171085;5.84156
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;170920;5.9781
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;170776;6.43371
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;170638;6.60978
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;170565;8.87677
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;170461;26.2884
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;170420;27.221
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;170263;27.5627
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;170199;28.2082
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;170078;28.6934
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;170065;34.6439
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;169944;34.7857
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;169918;47.6977
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;169854;48.739
../instances/ORTEC-VRPTW-ASYM-af03d3bd-d1-n214-k15.txt;1;169840;51.8297
