../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;150173;0.047488
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;148160;0.119885
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;146416;0.135079
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;145556;0.668925
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;143052;1.45446
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;142790;1.63423
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;142265;1.68479
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;141467;1.80191
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;141131;2.11269
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;140946;2.35991
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;139867;2.5706
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;138510;2.61625
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;137488;2.91588
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;137342;3.49625
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;137152;4.02831
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;136529;4.19046
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;136370;5.37117
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;136282;5.8481
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;136163;6.51028
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;136094;6.93064
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;135457;7.6212
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;134526;9.47252
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;134490;11.2331
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;134225;11.2638
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;134182;11.5747
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;133721;11.749
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;132975;11.8436
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;132627;13.8321
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;132283;15.6803
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;132203;17.6767
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;132171;18.3005
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;132091;20.0739
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;132078;20.655
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131943;21.0254
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131928;21.0829
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131792;21.5212
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131703;22.7341
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131692;27.7778
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131684;33.2275
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131681;33.8944
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131675;34.1253
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131672;36.082
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131649;38.3827
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131640;40.0018
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131603;46.7086
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131594;48.7262
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131582;51.3279
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131581;58.441
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131554;70.7124
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131545;71.6155
../instances/ORTEC-VRPTW-ASYM-91a5c759-d1-n263-k35.txt;1;131522;91.9257
