benchmark_dynamic.py --num_seeds 8 --solver_seed 1 --num_procs 16 --strategy oracle --instance_pattern instances/ORTEC-VRPTW-ASYM-*.txt --epoch_tlim 600 --phase None --aggregate False

Instance                               Avg. reward  Seed    Time (s)
ORTEC-VRPTW-ASYM-ccc004aa-d1-n224-k12            1  379054   600.052
ORTEC-VRPTW-ASYM-ccc004aa-d1-n224-k12            2  438801   600.056
ORTEC-VRPTW-ASYM-ccc004aa-d1-n224-k12            3  392468   600.057
ORTEC-VRPTW-ASYM-ccc004aa-d1-n224-k12            4  396850    600.05
ORTEC-VRPTW-ASYM-ccc004aa-d1-n224-k12            5  376722   600.051
ORTEC-VRPTW-ASYM-ccc004aa-d1-n224-k12            6  395524   600.057
ORTEC-VRPTW-ASYM-ccc004aa-d1-n224-k12            7  407789   600.055
ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30            0  354102    600.06
ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30            1  320814   600.061
ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30            2  319306    600.07
ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30            3  324084   600.066
ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30            4  317300   600.064
ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30            5  315721   600.059
ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30            6  307241   600.062
ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30            7  354233   600.081
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            0  399001   600.072
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            1  398969   600.081
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            2  373952   600.082
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            3  381915   600.069
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            4  383152   600.084
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            5  367104   600.072
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            6  383645   600.079
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            7  362364   600.082
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            0  251904   600.067
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            1  332224   600.067
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            2  371962   600.058
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            3  401855   600.061
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            4  255610   600.062
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            5  280941   600.053
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            6  309138   600.064
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            7  343833    600.07
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            0  294557   600.061
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            1  288752   600.057
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            2  296257   600.067
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            3  300354   600.064
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            4  322271   600.058
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            5  304633   600.055
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            6  300034   600.056
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            7  293820    600.06
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            0  259664   600.059
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            1  258413   600.069
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            2  256987   600.061
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            3  248509   600.058
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            4  229828   600.055
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            5  252654   600.057
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            6  247892   600.056
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            7  227244   600.058
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            0  196224   600.065
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            1  209005   600.056
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            2  207483   600.067
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            3  188784    600.07
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            4  201267   600.058
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            5  210448   600.066
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            6  196543   600.056
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            7  202560    600.06
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            0  313339   600.054
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            1  330507    600.07
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            2  339244   600.071
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            3  335788   600.056
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            4  306676   600.054
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            5  340301   600.054
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            6  306392   600.057
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            7  347995   600.056
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            0  293785    600.06
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            1  289624   600.055
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            2  285438   600.057
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            3  318612   600.057
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            4  281618   600.054
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            5  308155   600.061
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            6  318155   600.071
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            7  310905   600.061
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            0  467886   600.048
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            1  491396   600.047
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            2  525971   600.056
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            3  548996   600.058
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            4  466686   600.046
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            5  520227    600.05
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            6  471950   600.049
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            7  541264    600.05
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            0  327003    600.08
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            1  348668   600.075
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            2  340145   600.082
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            3  341652   600.071
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            4  342827   600.092
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            5  337140   600.072
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            6  353723   600.071
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            7  340371   600.075
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            0  315874   600.049
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            1  322095   600.052
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            2  306336   600.047
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            3  324513   600.055
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            4  323059   600.062
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            5  330009   600.065
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            6  348470   600.052
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            7  348896   600.048
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            0  523295   600.087
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            1  528150   600.081
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            2  527036   600.093
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            3  506070   600.084
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            4  537774   600.087
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            5  502116    600.08
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            6  521221   600.082
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            7  524049   600.082
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            0  455029   600.084
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            1  441155   600.084
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            2  474578   600.082
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            3  478307   600.085
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            4  454129   600.087
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            5  455531   600.079
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            6  436034   600.087
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            7  449844   600.078
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            0  297670    600.05
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            1  281711   600.051
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            2  305440   600.056
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            3  295903   600.048
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            4  284994   600.047
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            5  326181    600.06
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            6  282371   600.056
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            7  310114   600.056
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            0  316415   600.049
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            1  312260   600.049
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            2  311110   600.048
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            3  301609   600.047
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            4  312949   600.056
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            5  306292   600.048
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            6  303810   600.045
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            7  288441   600.048
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            0  431723   600.047
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            1  515384    600.05
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            2  491082   600.053
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            3  453803   600.046
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            4  455794   600.048
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            5  474890   600.058
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            6  468885   600.049
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            7  494917   600.064
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            0  400840   600.064
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            1  393744   600.056
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            2  387845   600.059
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            3  382190    600.07
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            4  368635   600.063
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            5  400853   600.068
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            6  383956    600.06
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            7  372067   600.055
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            0  390620   600.064
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            1  412197   600.064
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            2  389428   600.064
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            3  368010   600.071
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            4  372505   600.082
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            5  413097   600.058
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            6  384489   600.058
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            7  401754    600.07
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            0  380440   600.079
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            1  407772   600.069
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            2  395689   600.068
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            3  397948   600.068
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            4  385481   600.062
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            5  361937   600.062
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            6  384840    600.07
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            7  385730   600.068
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            0  449119   600.081
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            1  440314   600.079
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            2  453697    600.07
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            3  445044   600.073
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            4  392514   600.066
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            5  427018   600.092
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            6  421291   600.069
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            7  446316   600.069
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            0  372612   600.073
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            1  370777    600.09
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            2  365344   600.077
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            3  352777   600.083
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            4  359677   600.096
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            5  344299   600.077
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            6  358701    600.07
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            7  373979   600.065
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            0  467797   600.071
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            1  486548   600.069
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            2  504868   600.083
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            3  460988   600.075
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            4  467231   600.073
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            5  490278   600.077
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            6  475141   600.075
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            7  522425   600.082
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            0  309451   600.084
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            1  329446   600.094
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            2  301220   600.092
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            3  297413   600.092
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            4  321856   600.083
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            5  324704    600.09
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            6  328399   600.105
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            7  317891   600.078
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            0  339251   600.061
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            1  331367   600.078
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            2  308472   600.067
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            3  333008   600.058
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            4  324759   600.077
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            5  325749   600.061
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            6  337649   600.065
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            7  335127   600.066
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            0  233001   600.055
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            1  210269   600.057
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            2  222332   600.063
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            3  236591    600.06
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            4  231737   600.057
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            5  220373   600.051
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            6  238777   600.055
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            7  220020   600.064
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            0  257575   600.051
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            1  245824   600.051
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            2  249047   600.058
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            3  254402   600.053
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            4  232691   600.052
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            5  258364   600.054
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            6  245255   600.055
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            7  247082   600.057
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            0  199357   600.063
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            1  206457   600.072
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            2  220416   600.087
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            3  190343   600.057
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            4  192300   600.058
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            5  209786   600.071
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            6  196761   600.058
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            7  211626   600.076
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            0  273654   600.056
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            1  282916   600.061
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            2  297865   600.063
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            3  285465   600.069
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            4  327577   600.058
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            5  301767   600.064
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            6  282090   600.073
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            7  247276   600.048
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            0  313860   600.059
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            1  310051   600.061
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            2  303002   600.057
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            3  322226   600.062
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            4  300139   600.055
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            5  311252   600.058
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            6  308667   600.054
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            7  290187   600.051
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            0  440354   600.099
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            1  422318   600.074
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            2  419651   600.074
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            3  438597    600.08
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            4  464763   600.088
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            5  441720   600.085
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            6  402493   600.073
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            7  431962   600.074
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            0  376981   600.065
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            1  386302   600.066
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            2  357209   600.055
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            3  377171   600.066
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            4  356632   600.057
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            5  359883    600.06
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            6  347912   600.061
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            7  383922   600.059
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            0  362798   600.079
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            1  370545   600.075
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            2  354302   600.079
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            3  348237    600.07
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            4  374633   600.077
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            5  379223   600.093
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            6  352651   600.073
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            7  354884   600.073
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            0  224012   600.059
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            1  220893   600.059
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            2  225947   600.056
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            3  221738   600.064
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            4  252843   600.065
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            5  230157   600.071
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            6  217462   600.063
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            7  213830   600.074
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            0  306936   600.066
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            1  288377   600.075
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            2  281667   600.065
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            3  299827    600.07
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            4  294651   600.066
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            5  304828   600.069
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            6  311261   600.064
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            7  284328   600.064
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            0  234654   600.057
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            1  259459   600.054
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            2  283855   600.056
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            3  246965   600.061
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            4  252335   600.056
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            5  262976   600.062
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            6  274986   600.064
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            7  267609   600.056
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            0  319246   600.055
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            1  343806   600.072
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            2  330063   600.057
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            3  341513   600.064
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            4  318351   600.082
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            5  340369   600.061
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            6  328736   600.075
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            7  346505   600.081
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            0  398422   600.073
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            1  429811   600.065
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            2  425582   600.065
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            3  418895   600.063
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            4  416914   600.066
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            5  417967   600.066
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            6  426631   600.069
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            7  414089   600.078
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            0  381110   600.056
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            1  372308   600.055
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            2  390098   600.053
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            3  404408   600.055
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            4  374607   600.055
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            5  392012   600.057
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            6  382391   600.055
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            7  389048   600.061
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            0  301804   600.059
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            1  311267   600.072
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            2  308183   600.062
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            3  291041   600.056
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            4  289018   600.071
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            5  285955   600.052
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            6  282788   600.056
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            7  296846   600.063
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            0  245550   600.068
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            1  235734   600.063
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            2  247110   600.081
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            3  236423   600.062
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            4  244891   600.068
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            5  244291   600.079
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            6  246534   600.066
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            7  243549   600.061
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            0  302572   600.059
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            1  313042   600.067
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            2  317820   600.065
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            3  303927   600.071
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            4  297013   600.061
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            5  314215   600.065
