
Instance                               Avg. reward  Seed    Time (s)
ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30            6  330538   360.038
ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30            7  369029    360.04
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            0  466232   420.043
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            1  476836   420.041
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            2  445488   420.054
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            3  450859    420.06
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            4  449628   420.036
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            5  447957   420.043
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            6  465396   420.041
ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21            7  432234    420.04
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            0  277514   360.034
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            1  353229   360.036
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            2  385999   360.036
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            3  426910   360.036
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            4  273500   360.039
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            5  307698   360.033
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            6  351248   360.037
ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18            7  382563   360.035
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            0  311028   360.031
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            1  310393   360.036
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            2  314003   360.032
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            3  315539   360.039
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            4  348182   360.031
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            5  330441   360.032
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            6  318568   360.038
ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17            7  316553    360.03
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            0  302240   360.041
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            1  314289    360.04
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            2  306913    360.04
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            3  307714   360.041
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            4  266728   360.043
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            5  304428   360.043
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            6  293291   360.041
ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30            7  264960    360.04
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            0  222016   360.033
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            1  235307   360.037
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            2  229814   360.033
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            3  220009   360.045
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            4  224913   360.031
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            5  237026    360.04
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            6  223358    360.04
ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15            7  226888   360.038
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            0  339716   360.039
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            1  361768   360.041
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            2  370718    360.04
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            3  349472   360.041
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            4  344521   360.038
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            5  359691   360.036
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            6  328445   360.036
ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14            7  367566   360.038
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            0  310914   360.031
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            1  313956   360.033
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            2  306119   360.033
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            3  342165   360.033
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            4  304722   360.034
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            5  331118   360.033
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            6  335958   360.031
ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14            7  321306   360.031
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            0  528204   360.033
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            1  574542   360.036
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            2  595682   360.037
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            3  618006   360.032
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            4  530034   360.031
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            5  584250   360.035
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            6  545519   360.031
ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22            7  596261   360.035
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            0  397647   420.043
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            1  395550   420.047
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            2  396914   420.037
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            3  390346    420.04
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            4  409107   420.047
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            5  412429   420.041
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            6  416152    420.04
ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18            7  405024   420.041
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            0  375243   360.038
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            1  385120   360.037
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            2  365524   360.037
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            3  384772   360.043
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            4  382481   360.035
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            5  386605   360.034
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            6  418992   360.029
ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30            7  407398   360.033
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            0  607801   480.051
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            1  621290   480.046
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            2  611716   480.045
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            3  603032    480.05
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            4  647928   480.052
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            5  619813   480.051
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            6  588362   480.045
ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15            7  609239   480.054
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            0  539302   480.058
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            1  527551   480.065
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            2  555378   480.059
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            3  556197   480.055
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            4  537266   480.056
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            5  544109   480.055
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            6  518346    480.05
ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15            7  527193    480.06
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            0  347104    300.04
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            1  313299   300.039
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            2  343863   300.033
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            3  339503   300.039
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            4  310204    300.04
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            5  365206   300.037
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            6  310929   300.033
ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16            7  332755   300.032
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            0  379194   360.028
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            1  376757    360.03
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            2  361160   360.027
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            3  361748   360.026
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            4  366684   360.026
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            5  350664   360.033
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            6  356227    360.03
ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17            7  345213   360.028
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            0  481821   360.034
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            1  576608   360.031
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            2  534359   360.034
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            3  508181   360.033
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            4  505925   360.032
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            5  519726    360.04
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            6  514809   360.032
ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23            7  528604   360.033
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            0  460196   360.041
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            1  450991   360.041
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            2  437900   360.046
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            3  438879   360.041
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            4  430733   360.046
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            5  445506   360.039
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            6  436105   360.037
ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25            7  426116   360.034
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            0  431626   360.036
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            1  440793   360.039
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            2  419518   360.035
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            3  414178   360.039
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            4  427992   360.037
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            5  460619   360.036
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            6  425505   360.035
ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50            7  429586   360.036
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            0  416043   480.046
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            1  439376   480.046
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            2  415095   420.045
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            3  426180   420.054
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            4  402216    480.05
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            5  404917   480.042
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            6  409454   420.041
ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18            7  417101    420.04
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            0  510291    480.05
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            1  506613   480.051
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            2  512339   480.041
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            3  514812   480.038
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            4  450753   480.044
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            5  488530    480.04
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            6  493912   480.038
ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29            7  509105   480.047
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            0  371010   480.044
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            1  397371   480.049
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            2  364608   480.047
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            3  348268    480.04
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            4  369651   480.053
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            5  349737   480.043
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            6  365034   480.039
ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20            7  376490   480.036
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            0  547578   480.045
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            1  553843   480.045
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            2  571634   480.048
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            3  509552   480.046
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            4  540776   480.044
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            5  565719   480.042
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            6  533519   480.042
ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21            7  586350   480.042
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            0  375082    480.06
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            1  392086   480.058
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            2  358473   480.058
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            3  359518   480.059
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            4  378052   480.058
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            5  386211   480.057
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            6  389703   480.057
ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27            7  381685   480.055
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            0  386142   360.038
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            1  391714   360.034
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            2  371967   360.037
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            3  372496   360.039
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            4  378868    360.04
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            5  380959   360.036
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            6  380047   360.038
ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45            7  381015   360.036
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            0  243858   360.039
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            1  221786   360.037
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            2  230305   360.037
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            3  252097   360.035
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            4  243849   360.044
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            5  245325   360.042
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            6  245254   360.047
ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25            7  241214   360.039
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            0  282724    360.03
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            1  280398   360.038
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            2  285022   360.034
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            3  281868   360.033
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            4  276883   360.034
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            5  289314   360.035
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            6  279850   360.034
ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12            7  279580   360.035
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            0  232864    360.04
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            1  239431   360.037
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            2  247376   360.037
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            3  221503   360.048
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            4  223340    360.04
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            5  235413   360.037
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            6  226417   360.038
ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16            7  237805    360.04
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            0  308393   360.032
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            1  307134   360.032
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            2  319277   360.033
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            3  306639   360.033
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            4  338036   360.039
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            5  319923   360.037
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            6  312331   360.031
ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20            7  278669    360.03
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            0  336852   360.037
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            1  331951   360.032
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            2  326883   360.034
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            3  341800   360.036
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            4  323351   360.036
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            5  330337   360.037
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            6  328146   360.033
ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18            7  318728   360.036
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            0  494775   480.048
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            1  479541   480.048
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            2  486227   480.044
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            3  507271   480.043
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            4  525050   480.045
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            5  505882   480.044
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            6  475022   480.047
ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16            7  480956   480.047
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            0  422428   360.049
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            1  429753   360.047
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            2  405102   360.045
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            3  424355   360.037
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            4  408612   360.042
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            5  417724   360.042
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            6  394354   360.044
ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42            7  440571   360.039
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            0  426372   420.043
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            1  441728   420.038
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            2  416535   420.047
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            3  410489   420.046
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            4  436238   420.048
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            5  433566   420.044
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            6  408219   420.045
ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16            7  426037   420.039
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            0  247314   360.037
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            1  237943   360.034
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            2  254658   360.037
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            3  237435   360.032
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            4  269739   360.039
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            5  248336   360.032
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            6  243890   360.036
ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25            7  239959   360.049
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            0  360760   360.043
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            1  346371   360.035
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            2  334328   360.041
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            3  344140   360.036
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            4  341921   360.043
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            5  359543   360.043
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            6  361879   360.038
ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18            7  338360   360.039
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            0  258650   360.034
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            1  269636   360.037
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            2  294534   360.034
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            3  263883   360.036
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            4  259300   360.052
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            5  272582   360.042
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            6  282115   360.041
ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25            7  273467   360.035
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            0  362728    360.04
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            1  376181   360.038
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            2  358852   360.035
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            3  379433   360.037
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            4  354168    360.04
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            5  371417   360.035
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            6  375254   360.037
ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33            7  381223   360.034
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            0  456299   480.043
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            1  484810   480.041
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            2  496724   480.041
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            3  487587   480.042
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            4  487042   480.047
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            5  473680   480.047
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            6  484218   480.043
ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23            7  471090   480.042
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            0  421648   360.033
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            1  419842   360.037
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            2  438244   360.036
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            3  446743   360.031
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            4  427881   360.039
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            5  437163   360.036
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            6  438457   360.034
ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24            7  442175   360.043
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            0  318821   360.032
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            1  318297   360.037
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            2  323719   360.034
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            3  307169   360.034
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            4  311477   360.036
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            5  308640   360.036
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            6  299974   360.039
ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20            7  316510   360.035
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            0  273506   420.036
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            1  263279   420.038
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            2  263656   420.038
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            3  262096   420.042
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            4  270469   420.037
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            5  268409    420.04
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            6  266741   420.045
ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20            7  262206   420.043
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            0  360384   360.038
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            1  366985   360.038
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            2  377544   360.035
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            3  358026   360.035
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            4  357856   360.046
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            5  372188   360.045
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            6  355091   360.055
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            7  356558    360.04
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            0  234458   360.047
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            1  239010   360.055
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            2  228663   360.039
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            3  226543   360.049
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            4  222339   360.037
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            5  230829   360.037
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            6  231361   360.036
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            7  231917   360.039
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            0  239644   360.062
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            1  242681   360.064
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            2  257792   360.042
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            3  256823   360.047
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            4  272449   360.057
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            5  244339   360.052
